"source_record_id","source_record","complex_1km_3d","complex_2km_7d","complex_5km_14d","support_label","complex_2km_7d_antichain"
"hsr_2681e4868bf20cb1","hsr_2681e4868bf20cb1","compl_b229903221226b33","compl_2387dabd659b8289","compl_67fc45a8d54ceee8","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_36e79ab0d2e0f00c"
"hsr_1005cee3fcde642a","hsr_1005cee3fcde642a","compl_0855d399bae69421","compl_002e4ebc88d9f36f","compl_8fe534fa76538ebf","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_98bd01fdfa18a0d9"
"hsr_58c1fff9b937d4eb","hsr_58c1fff9b937d4eb","compl_282a53e45b659fc4","compl_b229903221226b33","compl_7742033bc69d4815","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_00a397afb50265c2"
"hsr_9eda55614aa4399c","hsr_9eda55614aa4399c","compl_ec555112e782cf66","compl_b229903221226b33","compl_7742033bc69d4815","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_00a397afb50265c2"
"hsr_d5ba575fb9f58e56","hsr_d5ba575fb9f58e56","compl_b9fcb4ef45c7df0b","compl_0855d399bae69421","compl_6811f23e95363c7c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_bd4d81f925ac95be"
"hsr_2bc1f9fbf5a20dc9","hsr_2bc1f9fbf5a20dc9","compl_06f05bd58d338698","compl_282a53e45b659fc4","compl_6811f23e95363c7c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_dd3e656c4c4c64fe"
"hsr_cf1af49ead865420","hsr_cf1af49ead865420","compl_9dcc5d530d09902d","compl_ec555112e782cf66","compl_7742033bc69d4815","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_186dfe4bef1593c4"
"hsr_d0b67f8aeda4d331","hsr_d0b67f8aeda4d331","compl_4d7b87a571c86ebc","compl_b9fcb4ef45c7df0b","compl_8fe534fa76538ebf","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_46b9d0ece6e31bcb"
"hsr_68d6f7f6ff48e074","hsr_68d6f7f6ff48e074","compl_378d59a4cbc3bc8a","compl_b229903221226b33","compl_7742033bc69d4815","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_00a397afb50265c2"
"hsr_df1c42ea40aa9451","hsr_df1c42ea40aa9451","compl_ef2271af46d01b22","compl_b229903221226b33","compl_7742033bc69d4815","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_00a397afb50265c2"
"hsr_75616d5fc3b85b11","hsr_75616d5fc3b85b11","compl_02f287abd4694be6","compl_b229903221226b33","compl_7742033bc69d4815","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_00a397afb50265c2"
"hsr_e1ef86a2e223b64e","hsr_e1ef86a2e223b64e","compl_5c83dbb97d0b2fb0","compl_06f05bd58d338698","compl_7742033bc69d4815","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_03f5cd6af22b9264"
"hsr_a67b4049d0b050d8","hsr_a67b4049d0b050d8","compl_4ebab4380fe34598","compl_06f05bd58d338698","compl_7742033bc69d4815","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_03f5cd6af22b9264"
"hsr_97f7dce3e94f25a9","hsr_97f7dce3e94f25a9","compl_87b821ba4a2854a5","compl_282a53e45b659fc4","compl_6811f23e95363c7c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_dd3e656c4c4c64fe"
"hsr_713e349ab9821ed2","hsr_713e349ab9821ed2","compl_87b821ba4a2854a5","compl_282a53e45b659fc4","compl_6811f23e95363c7c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_dd3e656c4c4c64fe"
"hsr_ff276ddd74a4716a","hsr_ff276ddd74a4716a","compl_9dcc5d530d09902d","compl_ec555112e782cf66","compl_7742033bc69d4815","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_186dfe4bef1593c4"
"hsr_32d0bb3debce3bb4","hsr_32d0bb3debce3bb4","compl_39697d795148b378","compl_9dcc5d530d09902d","compl_51bf5d0d1ffb63c2","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_bc2c389e21ba1ab5"
"hsr_f9ab9ba97408d208","hsr_f9ab9ba97408d208","compl_88b9f42062489a69","compl_4d7b87a571c86ebc","compl_117522b5eae2cb47","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_536071b7f6a9edec"
"hsr_67cc066086c6cca3","hsr_67cc066086c6cca3","compl_0453fecc38e1e306","compl_378d59a4cbc3bc8a","compl_25c4a9080102833a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_a8f4938fb247c3cd"
"hsr_1f37cbee81440bfc","hsr_1f37cbee81440bfc","compl_1268ec8d99a88a8d","compl_ef2271af46d01b22","compl_635196f240460637","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_487f3997e4bd6d5f"
"hsr_5de0059853485c23","hsr_5de0059853485c23","compl_a188aa6a6f984557","compl_02f287abd4694be6","compl_4f3da1d863a8d88f","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1e3d079c16bc34e6"
"hsr_db07c2cab85dbccb","hsr_db07c2cab85dbccb","compl_26f1892c93c7b108","compl_5c83dbb97d0b2fb0","compl_2387dabd659b8289","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_f871d6d181e7f815"
"hsr_cd327fb8849bc019","hsr_cd327fb8849bc019","compl_443013b71b6938f7","compl_443013b71b6938f7","compl_443013b71b6938f7","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_83c165ee6aedf03e"
"hsr_f30993da59cd4df2","hsr_f30993da59cd4df2","compl_c03fcd94455161f8","compl_c03fcd94455161f8","compl_c03fcd94455161f8","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_d1fdd60c47f6473a"
"hsr_a019173879e677e4","hsr_a019173879e677e4","compl_f93519a9b6a50aaf","compl_f93519a9b6a50aaf","compl_c03fcd94455161f8","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_c1472d5fd3b39f05"
"hsr_7ee0b2b4d392392f","hsr_7ee0b2b4d392392f","compl_334c60f2777726ae","compl_c03fcd94455161f8","compl_c03fcd94455161f8","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_d1fdd60c47f6473a"
"hsr_5849ad2c65ad18c8","hsr_5849ad2c65ad18c8","compl_4985357c7145c840","compl_334c60f2777726ae","compl_f93519a9b6a50aaf","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_3d543bb9018c98e7"
"hsr_8c298a9b88450988","hsr_8c298a9b88450988","compl_3cd56faa8112e963","compl_4985357c7145c840","compl_c03fcd94455161f8","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_a8acfe273786da1a"
"hsr_fcc2aa89a186e501","hsr_fcc2aa89a186e501","compl_c99963d768a65725","compl_3cd56faa8112e963","compl_c03fcd94455161f8","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_63f32edf508dac41"
"hsr_d78954e5f695c3e6","hsr_d78954e5f695c3e6","compl_c6bfb541caf3439c","compl_c99963d768a65725","compl_f93519a9b6a50aaf","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1137d2faa9c02ba1"
"hsr_8a19f45f3ddb29f9","hsr_8a19f45f3ddb29f9","compl_8dbc06392d12aeec","compl_c6bfb541caf3439c","compl_f93519a9b6a50aaf","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_cb09945a6eea4494"
"hsr_0a64fedd402c4cc6","hsr_0a64fedd402c4cc6","compl_6fffdb7f87c3565e","compl_8dbc06392d12aeec","compl_c03fcd94455161f8","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_a1cfd41784e7f1c3"
"hsr_c91820163f388283","hsr_c91820163f388283","compl_96a3f03c942d49cb","compl_6fffdb7f87c3565e","compl_f93519a9b6a50aaf","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_c78ec14dda97ffa4"
"hsr_eb4130e33a9ad5cf","hsr_eb4130e33a9ad5cf","compl_6cca29facef8192d","compl_96a3f03c942d49cb","compl_f93519a9b6a50aaf","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_34b662692bea786c"
"hsr_097336930a3aa9ee","hsr_097336930a3aa9ee","compl_6cca29facef8192d","compl_96a3f03c942d49cb","compl_f93519a9b6a50aaf","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_34b662692bea786c"
"hsr_729018aa3eaaf239","hsr_729018aa3eaaf239","compl_7fa4d8cbccac912a","compl_6cca29facef8192d","compl_c03fcd94455161f8","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_4cbaaa5c1b67aaee"
"hsr_93805c934ac1fbb8","hsr_93805c934ac1fbb8","compl_0715f3e93041c06a","compl_7fa4d8cbccac912a","compl_f93519a9b6a50aaf","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_a0696f550b41510b"
"hsr_f0007659f9ca2899","hsr_f0007659f9ca2899","compl_11dd557b6d96b844","compl_0715f3e93041c06a","compl_f93519a9b6a50aaf","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_b22fe07a75ba935a"
"hsr_89f34718c2cff160","hsr_89f34718c2cff160","compl_55d581e91c1f1f55","compl_c6bfb541caf3439c","compl_f93519a9b6a50aaf","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_cb09945a6eea4494"
"hsr_8dc896782524d9d3","hsr_8dc896782524d9d3","compl_48c7c93136a54b02","compl_11dd557b6d96b844","compl_f93519a9b6a50aaf","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_afa5bcdd518f9041"
"hsr_a5d6a0af079d6a2f","hsr_a5d6a0af079d6a2f","compl_f78deaa36d41f55c","compl_11dd557b6d96b844","compl_f93519a9b6a50aaf","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_afa5bcdd518f9041"
"hsr_352b6b8dd61d05c0","hsr_352b6b8dd61d05c0","compl_65f0aaca5dbf7523","compl_55d581e91c1f1f55","compl_f93519a9b6a50aaf","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_8be0e577a037499c"
"hsr_d4ec5264d5ddc36e","hsr_d4ec5264d5ddc36e","compl_6d15e5ef7b41849a","compl_c6bfb541caf3439c","compl_f93519a9b6a50aaf","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_cb09945a6eea4494"
"hsr_2b22e831e46c55f3","hsr_2b22e831e46c55f3","compl_4082fa945b3e7297","compl_4985357c7145c840","compl_c03fcd94455161f8","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_a8acfe273786da1a"
"hsr_23abcea4d5551592","hsr_23abcea4d5551592","compl_8b8ae7f6d72e3e1d","compl_48c7c93136a54b02","compl_f93519a9b6a50aaf","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_99a405a7c9941924"
"hsr_4c127ee6237a8cf5","hsr_4c127ee6237a8cf5","compl_99a0d5debb97b105","compl_f78deaa36d41f55c","compl_f93519a9b6a50aaf","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0fa7211384262e91"
"hsr_55c5c5bc5f0be63e","hsr_55c5c5bc5f0be63e","compl_3c830d8585dd74cb","compl_65f0aaca5dbf7523","compl_f93519a9b6a50aaf","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0d07715f2aa0fd99"
"hsr_04942b7316734e29","hsr_04942b7316734e29","compl_096a1fbde7aae4b3","compl_6d15e5ef7b41849a","compl_334c60f2777726ae","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_c74060b38d4e06bf"
"hsr_eba3d15cbb1b68f7","hsr_eba3d15cbb1b68f7","compl_239ea29fd7ed6b17","compl_4082fa945b3e7297","compl_334c60f2777726ae","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_58c78e923e084ca5"
"hsr_d78b0774fd84ea88","hsr_d78b0774fd84ea88","compl_3d0689eea006f533","compl_65f0aaca5dbf7523","compl_f93519a9b6a50aaf","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0d07715f2aa0fd99"
"hsr_13218ba44871238a","hsr_13218ba44871238a","compl_3d0689eea006f533","compl_65f0aaca5dbf7523","compl_f93519a9b6a50aaf","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0d07715f2aa0fd99"
"hsr_9f75c0968d878f4f","hsr_9f75c0968d878f4f","compl_aab16abc694b6abb","compl_8b8ae7f6d72e3e1d","compl_4985357c7145c840","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_e97f47ca8a465a5f"
"hsr_0887c7e2e184e385","hsr_0887c7e2e184e385","compl_95a55b9ecd343b9f","compl_99a0d5debb97b105","compl_3cd56faa8112e963","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_23bebfb3107c6e86"
"hsr_9a31dc883a7650cb","hsr_9a31dc883a7650cb","compl_83dd9e4854a369a3","compl_3c830d8585dd74cb","compl_c99963d768a65725","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_f723ab37f4bee44c"
"hsr_7d48de1971e83e57","hsr_7d48de1971e83e57","compl_77f498089077b10c","compl_096a1fbde7aae4b3","compl_c6bfb541caf3439c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_c20e938a53107279"
"hsr_f20f6ecd6e55dc52","hsr_f20f6ecd6e55dc52","compl_77f498089077b10c","compl_096a1fbde7aae4b3","compl_c6bfb541caf3439c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_c20e938a53107279"
"hsr_60fb54ae180ab31d","hsr_60fb54ae180ab31d","compl_c8cb9a0688859f0e","compl_239ea29fd7ed6b17","compl_c6bfb541caf3439c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_f052747271564eae"
"hsr_d5fbad8a619cad9d","hsr_d5fbad8a619cad9d","compl_c8cb9a0688859f0e","compl_239ea29fd7ed6b17","compl_c6bfb541caf3439c","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_f052747271564eae"
"hsr_a7017f6008028e6f","hsr_a7017f6008028e6f","compl_6478bdb5f89dd9b0","compl_3d0689eea006f533","compl_8dbc06392d12aeec","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_9237ab26b3462c16"
"hsr_294707a45c1faa2e","hsr_294707a45c1faa2e","compl_6ec336170e5809df","compl_aab16abc694b6abb","compl_6fffdb7f87c3565e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_8d65c1d61193f5ab"
"hsr_d093b3042d91fca4","hsr_d093b3042d91fca4","compl_b15d4a9a50864315","compl_95a55b9ecd343b9f","compl_96a3f03c942d49cb","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_17e9539b6cc37a9c"
"hsr_05c97e99a1cc749c","hsr_05c97e99a1cc749c","compl_b15d4a9a50864315","compl_95a55b9ecd343b9f","compl_96a3f03c942d49cb","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_17e9539b6cc37a9c"
"hsr_98ddb3224fa13f61","hsr_98ddb3224fa13f61","compl_1cd49655ec5a7aeb","compl_83dd9e4854a369a3","compl_6cca29facef8192d","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_3fbeadded4c0135f"
"hsr_48d0a5c234bc804e","hsr_48d0a5c234bc804e","compl_4f6ce5f5fca57c71","compl_4f6ce5f5fca57c71","compl_4f6ce5f5fca57c71","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_37b44a637b004fc4"
"hsr_1cdf4614a07828b8","hsr_1cdf4614a07828b8","compl_a2ffb929fc838d73","compl_a2ffb929fc838d73","compl_a2ffb929fc838d73","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_9c19179565953039"
"hsr_0e1bec46c69c2724","hsr_0e1bec46c69c2724","compl_d0cb853f3f117c26","compl_d0cb853f3f117c26","compl_d0cb853f3f117c26","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_ce57104ee7a17e59"
"hsr_973ecee6ba8936e8","hsr_973ecee6ba8936e8","compl_1138c82ce05d2cc1","compl_1138c82ce05d2cc1","compl_1138c82ce05d2cc1","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1d20d09540a1978a"
"hsr_738d85ab76b43f78","hsr_738d85ab76b43f78","compl_58442fa96b3d88a9","compl_58442fa96b3d88a9","compl_1138c82ce05d2cc1","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_16663317c7c7b348"
"hsr_9223b52b9602fa95","hsr_9223b52b9602fa95","compl_54684c2db4f75cbe","compl_54684c2db4f75cbe","compl_58442fa96b3d88a9","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_44d7608a42454f46"
"hsr_dd7b461537b45623","hsr_dd7b461537b45623","compl_ee602447d9d3a59e","compl_ee602447d9d3a59e","compl_a2ffb929fc838d73","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_5ce9e92095a5b37b"
"hsr_16cba4972dae48cf","hsr_16cba4972dae48cf","compl_ee602447d9d3a59e","compl_ee602447d9d3a59e","compl_a2ffb929fc838d73","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_5ce9e92095a5b37b"
"hsr_a5d6b9621b4fcab6","hsr_a5d6b9621b4fcab6","compl_b556a7d9ed7f6f75","compl_b556a7d9ed7f6f75","compl_1138c82ce05d2cc1","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_bf2260b0a0b8b2ec"
"hsr_4ad1979b44dd41ac","hsr_4ad1979b44dd41ac","compl_9a73f908481a2801","compl_a2ffb929fc838d73","compl_a2ffb929fc838d73","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_9c19179565953039"
"hsr_4e7b29b4c137f492","hsr_4e7b29b4c137f492","compl_2a1455ab5b93316e","compl_9a73f908481a2801","compl_54684c2db4f75cbe","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_eda55f2a5e8aa88f"
"hsr_da7f42779a625c2a","hsr_da7f42779a625c2a","compl_daab452e9a89b79b","compl_2a1455ab5b93316e","compl_a2ffb929fc838d73","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_c88ad6d4cc69470d"
"hsr_a8f08c0cad4edaa0","hsr_a8f08c0cad4edaa0","compl_c250ed30be0bede7","compl_daab452e9a89b79b","compl_54684c2db4f75cbe","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_4468eece182bec21"
"hsr_51566ca662a88105","hsr_51566ca662a88105","compl_bdeb9f5b9e27cf42","compl_c250ed30be0bede7","compl_ee602447d9d3a59e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_c0aec5ae9397621a"
"hsr_73f7657623336e53","hsr_73f7657623336e53","compl_733ca4ae15b16ba5","compl_bdeb9f5b9e27cf42","compl_54684c2db4f75cbe","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_ff3c643722819ada"
"hsr_d5ead251221169c5","hsr_d5ead251221169c5","compl_5429990699894131","compl_733ca4ae15b16ba5","compl_a2ffb929fc838d73","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_3dd96e92ec3c4be8"
"hsr_311303bc55a304ee","hsr_311303bc55a304ee","compl_5429990699894131","compl_733ca4ae15b16ba5","compl_a2ffb929fc838d73","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_3dd96e92ec3c4be8"
"hsr_e13779cc34aa5174","hsr_e13779cc34aa5174","compl_a77a4b5b5647b7d0","compl_5429990699894131","compl_b556a7d9ed7f6f75","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1b8a407c5e0eeced"
"hsr_b14617d7b7fa0f1c","hsr_b14617d7b7fa0f1c","compl_c839193c0b7e9e53","compl_a77a4b5b5647b7d0","compl_54684c2db4f75cbe","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_6df46d33396ef584"
"hsr_cacf1d230a0c361b","hsr_cacf1d230a0c361b","compl_4637758570de4bc0","compl_c839193c0b7e9e53","compl_54684c2db4f75cbe","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_ffc553f2102b464d"
"hsr_2f6a3c319ae01efe","hsr_2f6a3c319ae01efe","compl_67b81b12ebcf9d01","compl_4637758570de4bc0","compl_b556a7d9ed7f6f75","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_e1faf711ced6c48f"
"hsr_596349e02e1d2ec2","hsr_596349e02e1d2ec2","compl_72ff5a939fc35b0a","compl_67b81b12ebcf9d01","compl_54684c2db4f75cbe","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_7c61cde8c1c36d0f"
"hsr_7555ba485fffd3dc","hsr_7555ba485fffd3dc","compl_312ea17399cc6a09","compl_2a1455ab5b93316e","compl_a2ffb929fc838d73","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_c88ad6d4cc69470d"
"hsr_46b07e7d8755a0bf","hsr_46b07e7d8755a0bf","compl_e5bdf7febea22e1a","compl_72ff5a939fc35b0a","compl_9a73f908481a2801","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_b637868424817201"
"hsr_5b239fd58840332c","hsr_5b239fd58840332c","compl_6a59589cc09d08af","compl_312ea17399cc6a09","compl_2a1455ab5b93316e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_a3849652ec577859"
"hsr_cf5556a155e415b9","hsr_cf5556a155e415b9","compl_6a59589cc09d08af","compl_312ea17399cc6a09","compl_2a1455ab5b93316e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_a3849652ec577859"
"hsr_64199d1cf208a2ba","hsr_64199d1cf208a2ba","compl_591db1203ea216fc","compl_312ea17399cc6a09","compl_2a1455ab5b93316e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_a3849652ec577859"
"hsr_396f6e9d70d8c72a","hsr_396f6e9d70d8c72a","compl_1b410f3049ee2d61","compl_e5bdf7febea22e1a","compl_54684c2db4f75cbe","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_3dc607e72542dd3d"
"hsr_e0c45a6a6fc1b40b","hsr_e0c45a6a6fc1b40b","compl_c60569b8eeb63e66","compl_6a59589cc09d08af","compl_54684c2db4f75cbe","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_c4922428d88e7a18"
"hsr_4e7badd0c66176f0","hsr_4e7badd0c66176f0","compl_e48ce5a4befd445e","compl_591db1203ea216fc","compl_2a1455ab5b93316e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_6f245e67ddfe23c3"
"hsr_84505d97b6f6cbb6","hsr_84505d97b6f6cbb6","compl_958b55ae1f80d1d6","compl_1b410f3049ee2d61","compl_9a73f908481a2801","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_6ba84bcde4159a5b"
"hsr_ed8077a661c7b9fd","hsr_ed8077a661c7b9fd","compl_518739a1f55918cf","compl_312ea17399cc6a09","compl_2a1455ab5b93316e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_a3849652ec577859"
"hsr_6b4c3bbc0c39aa9b","hsr_6b4c3bbc0c39aa9b","compl_d92cae28975efd4b","compl_312ea17399cc6a09","compl_2a1455ab5b93316e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_a3849652ec577859"
"hsr_39c7f837a005560d","hsr_39c7f837a005560d","compl_16b252bc61a7ae48","compl_312ea17399cc6a09","compl_2a1455ab5b93316e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_a3849652ec577859"
"hsr_aa0781b1f3ca5bb0","hsr_aa0781b1f3ca5bb0","compl_d7a24e77b5a4de1a","compl_c60569b8eeb63e66","compl_2a1455ab5b93316e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_808837e92d4a7cde"
"hsr_72415083973a6e72","hsr_72415083973a6e72","compl_9de8f4da2eaeb700","compl_c60569b8eeb63e66","compl_2a1455ab5b93316e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_808837e92d4a7cde"
"hsr_d8503562292e387f","hsr_d8503562292e387f","compl_b964eb245b3c10bc","compl_6a59589cc09d08af","compl_54684c2db4f75cbe","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_c4922428d88e7a18"
"hsr_b6d1b03f6e28b901","hsr_b6d1b03f6e28b901","compl_e48ce5a4befd445e","compl_591db1203ea216fc","compl_2a1455ab5b93316e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_6f245e67ddfe23c3"
"hsr_a902a910a3761bd0","hsr_a902a910a3761bd0","compl_30c6c416960f2da6","compl_e48ce5a4befd445e","compl_daab452e9a89b79b","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_8f3fb5dd3f023dc1"
"hsr_b4a1dcbffd785368","hsr_b4a1dcbffd785368","compl_3e66440808b525de","compl_958b55ae1f80d1d6","compl_c250ed30be0bede7","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_6eb6791a0159d92c"
"hsr_53d4f53fd714483a","hsr_53d4f53fd714483a","compl_ea6de130054e97b5","compl_518739a1f55918cf","compl_bdeb9f5b9e27cf42","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_7790383c34c80ae9"
"hsr_4c50e7f6a5baeadd","hsr_4c50e7f6a5baeadd","compl_e7930218ffa10752","compl_d92cae28975efd4b","compl_733ca4ae15b16ba5","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_ab35b36dc461bc6d"
"hsr_9e9986ef2b5d52b2","hsr_9e9986ef2b5d52b2","compl_a7db698d87c9fffe","compl_16b252bc61a7ae48","compl_5429990699894131","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_5e5cef4136b68c3a"
"hsr_0d2157c52ad4d794","hsr_0d2157c52ad4d794","compl_194acd83155dc1fb","compl_d7a24e77b5a4de1a","compl_a77a4b5b5647b7d0","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_14971ae4494d0604"
"hsr_8b2a6a2ba1771508","hsr_8b2a6a2ba1771508","compl_ae5c2ae7629329a6","compl_9de8f4da2eaeb700","compl_c839193c0b7e9e53","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_24467df6fe2de677"
"hsr_553d2504ffaf4697","hsr_553d2504ffaf4697","compl_be79a47d319723cc","compl_b964eb245b3c10bc","compl_4637758570de4bc0","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0ea2f2fb3dbf03ae"
"hsr_e00ff054316ec68d","hsr_e00ff054316ec68d","compl_af9f1d36fa6d3fcd","compl_30c6c416960f2da6","compl_67b81b12ebcf9d01","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_94c8dccdc120822d"
