"analysis_taxon_id","species","term","zone","period","link_count","checklist_rows","reported_checklists","reporting_proportion","positive_finite_numeric_reports","positive_finite_numeric_median","unquantified_x_reports","suppressed_below_20","observed_unadjusted"
"atx_04cf65098f13","Red-throated Loon","es_reference_baseline","reference","baseline",17,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_baseline","reference","baseline",18,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_baseline","reference","baseline",19,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_baseline","reference","baseline",20,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_early_pre","near","early_pre",0,212688,1460,0.00686451515835402,1454,1,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_early_pre","near","early_pre",1,3152,21,0.00666243654822335,21,1,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_early_pre","near","early_pre",2,669,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_early_pre","near","early_pre",3,303,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_early_pre","near","early_pre",4,194,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_early_pre","near","early_pre",5,95,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_early_pre","near","early_pre",6,53,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_early_pre","near","early_pre",7,27,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_early_pre","near","early_pre",8,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_early_pre","near","early_pre",9,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_early_pre","near","early_pre",10,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_pre","reference","early_pre",0,201733,1355,0.00671679893720908,1349,1,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_pre","reference","early_pre",1,9991,116,0.011610449404464,116,2,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_pre","reference","early_pre",2,1849,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_pre","reference","early_pre",3,794,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_pre","reference","early_pre",4,503,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_pre","reference","early_pre",5,656,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_pre","reference","early_pre",6,357,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_pre","reference","early_pre",7,379,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_pre","reference","early_pre",8,221,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_pre","reference","early_pre",9,178,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_pre","reference","early_pre",10,178,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_pre","reference","early_pre",11,145,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_pre","reference","early_pre",12,96,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_pre","reference","early_pre",13,56,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_pre","reference","early_pre",14,21,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_pre","reference","early_pre",15,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_pre","reference","early_pre",16,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_pre","reference","early_pre",17,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_pre","reference","early_pre",18,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_pre","reference","early_pre",19,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_immediate_pre","near","immediate_pre",0,212613,1456,0.00684812311570788,1450,1,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_immediate_pre","near","immediate_pre",1,3277,32,0.00976502898992981,32,1,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_immediate_pre","near","immediate_pre",2,628,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_immediate_pre","near","immediate_pre",3,271,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_immediate_pre","near","immediate_pre",4,216,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_immediate_pre","near","immediate_pre",5,81,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_immediate_pre","near","immediate_pre",6,67,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_immediate_pre","near","immediate_pre",7,29,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_immediate_pre","near","immediate_pre",8,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_immediate_pre","near","immediate_pre",9,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_immediate_pre","near","immediate_pre",10,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_immediate_pre","reference","immediate_pre",0,202031,1358,0.00672174072295836,1353,1,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_immediate_pre","reference","immediate_pre",1,9732,118,0.0121249486230991,117,1,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_immediate_pre","reference","immediate_pre",2,1751,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_immediate_pre","reference","immediate_pre",3,737,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_immediate_pre","reference","immediate_pre",4,503,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_immediate_pre","reference","immediate_pre",5,714,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_immediate_pre","reference","immediate_pre",6,381,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_immediate_pre","reference","immediate_pre",7,385,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_immediate_pre","reference","immediate_pre",8,241,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_immediate_pre","reference","immediate_pre",9,204,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_immediate_pre","reference","immediate_pre",10,170,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_immediate_pre","reference","immediate_pre",11,130,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_immediate_pre","reference","immediate_pre",12,103,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_immediate_pre","reference","immediate_pre",13,46,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_immediate_pre","reference","immediate_pre",14,21,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_immediate_pre","reference","immediate_pre",15,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_immediate_pre","reference","immediate_pre",16,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_immediate_pre","reference","immediate_pre",17,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_immediate_pre","reference","immediate_pre",18,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_immediate_pre","reference","immediate_pre",19,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_immediate_pre","reference","immediate_pre",20,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_spawn_start","near","spawn_start",0,214208,1474,0.00688116223483717,1468,1,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_spawn_start","near","spawn_start",1,2041,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_spawn_start","near","spawn_start",2,470,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_spawn_start","near","spawn_start",3,216,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_spawn_start","near","spawn_start",4,131,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_spawn_start","near","spawn_start",5,64,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_spawn_start","near","spawn_start",6,48,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_spawn_start","near","spawn_start",7,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_spawn_start","near","spawn_start",8,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_spawn_start","reference","spawn_start",0,207441,1428,0.00688388505647389,1422,1,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_spawn_start","reference","spawn_start",1,6340,58,0.00914826498422713,58,2,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_spawn_start","reference","spawn_start",2,1225,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_spawn_start","reference","spawn_start",3,530,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_spawn_start","reference","spawn_start",4,347,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_spawn_start","reference","spawn_start",5,406,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_spawn_start","reference","spawn_start",6,229,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_spawn_start","reference","spawn_start",7,211,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_spawn_start","reference","spawn_start",8,124,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_spawn_start","reference","spawn_start",9,85,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_spawn_start","reference","spawn_start",10,90,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_spawn_start","reference","spawn_start",11,66,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_spawn_start","reference","spawn_start",12,52,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_spawn_start","reference","spawn_start",13,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_spawn_start","reference","spawn_start",14,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_spawn_start","reference","spawn_start",15,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_spawn_start","reference","spawn_start",16,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_spawn_start","reference","spawn_start",17,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_spawn_start","reference","spawn_start",18,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_early_egg","near","early_egg",0,210182,1444,0.00687023627142191,1438,1,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_early_egg","near","early_egg",1,4425,21,0.00474576271186441,21,1,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_early_egg","near","early_egg",2,1278,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_early_egg","near","early_egg",3,563,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_early_egg","near","early_egg",4,361,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_early_egg","near","early_egg",5,172,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_early_egg","near","early_egg",6,125,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_early_egg","near","early_egg",7,50,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_early_egg","near","early_egg",8,35,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_early_egg","near","early_egg",9,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_early_egg","near","early_egg",10,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_early_egg","near","early_egg",11,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_egg","reference","early_egg",0,194273,1329,0.00684088885228519,1324,1,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_egg","reference","early_egg",1,13716,121,0.00882181393992418,121,1,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_egg","reference","early_egg",2,3132,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_egg","reference","early_egg",3,1172,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_egg","reference","early_egg",4,713,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_egg","reference","early_egg",5,1094,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_egg","reference","early_egg",6,637,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_egg","reference","early_egg",7,582,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_egg","reference","early_egg",8,401,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_egg","reference","early_egg",9,314,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_egg","reference","early_egg",10,398,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_egg","reference","early_egg",11,287,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_egg","reference","early_egg",12,237,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_egg","reference","early_egg",13,98,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_egg","reference","early_egg",14,48,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_egg","reference","early_egg",15,23,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_egg","reference","early_egg",16,34,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_egg","reference","early_egg",17,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_egg","reference","early_egg",18,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_egg","reference","early_egg",19,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_early_egg","reference","early_egg",20,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_late_egg","near","late_egg",0,208488,1437,0.0068924830206055,1431,1,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_late_egg","near","late_egg",1,5168,38,0.00735294117647059,38,1,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_late_egg","near","late_egg",2,1914,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_late_egg","near","late_egg",3,726,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_late_egg","near","late_egg",4,401,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_late_egg","near","late_egg",5,245,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_late_egg","near","late_egg",6,140,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_late_egg","near","late_egg",7,52,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_late_egg","near","late_egg",8,55,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_late_egg","near","late_egg",9,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_near_late_egg","near","late_egg",10,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_late_egg","reference","late_egg",0,188545,1314,0.00696915855631282,1311,1,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_late_egg","reference","late_egg",1,16001,128,0.00799950003124805,126,1,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_late_egg","reference","late_egg",2,4838,23,0.00475403059115337,23,2,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_late_egg","reference","late_egg",3,1600,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_late_egg","reference","late_egg",4,959,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_late_egg","reference","late_egg",5,1128,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_late_egg","reference","late_egg",6,844,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_late_egg","reference","late_egg",7,816,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_late_egg","reference","late_egg",8,519,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_late_egg","reference","late_egg",9,396,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_late_egg","reference","late_egg",10,430,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_late_egg","reference","late_egg",11,377,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_late_egg","reference","late_egg",12,318,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_late_egg","reference","late_egg",13,162,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_late_egg","reference","late_egg",14,93,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_late_egg","reference","late_egg",15,48,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_late_egg","reference","late_egg",16,64,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_late_egg","reference","late_egg",17,28,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_late_egg","reference","late_egg",18,22,,,,,,FALSE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_late_egg","reference","late_egg",19,,,,,,,TRUE,TRUE
"atx_04cf65098f13","Red-throated Loon","es_reference_late_egg","reference","late_egg",23,,,,,,,TRUE,TRUE
"atx_08bb40b40c0a","Ring-billed Gull","es_near_baseline","near","baseline",0,209123,4219,0.020174729704528,4035,2,183,FALSE,TRUE
"atx_08bb40b40c0a","Ring-billed Gull","es_near_baseline","near","baseline",1,4810,376,0.0781704781704782,360,2,,FALSE,TRUE
"atx_08bb40b40c0a","Ring-billed Gull","es_near_baseline","near","baseline",2,1756,152,0.0865603644646925,147,2,,FALSE,TRUE
"atx_08bb40b40c0a","Ring-billed Gull","es_near_baseline","near","baseline",3,618,,,,,,FALSE,TRUE
"atx_08bb40b40c0a","Ring-billed Gull","es_near_baseline","near","baseline",4,449,,,,,,FALSE,TRUE
"atx_08bb40b40c0a","Ring-billed Gull","es_near_baseline","near","baseline",5,205,,,,,,FALSE,TRUE
"atx_08bb40b40c0a","Ring-billed Gull","es_near_baseline","near","baseline",6,149,,,,,,FALSE,TRUE
"atx_08bb40b40c0a","Ring-billed Gull","es_near_baseline","near","baseline",7,58,,,,,,FALSE,TRUE
"atx_08bb40b40c0a","Ring-billed Gull","es_near_baseline","near","baseline",8,26,,,,,,FALSE,TRUE
"atx_08bb40b40c0a","Ring-billed Gull","es_near_baseline","near","baseline",9,,,,,,,TRUE,TRUE
"atx_08bb40b40c0a","Ring-billed Gull","es_reference_baseline","reference","baseline",0,191208,3964,0.0207313501527133,3807,2,156,FALSE,TRUE
"atx_08bb40b40c0a","Ring-billed Gull","es_reference_baseline","reference","baseline",1,14661,566,0.0386058249778323,530,3,36,FALSE,TRUE
"atx_08bb40b40c0a","Ring-billed Gull","es_reference_baseline","reference","baseline",2,4064,146,0.0359251968503937,134,3,,FALSE,TRUE
"atx_08bb40b40c0a","Ring-billed Gull","es_reference_baseline","reference","baseline",3,1508,20,0.013262599469496,20,1,,FALSE,TRUE
"atx_08bb40b40c0a","Ring-billed Gull","es_reference_baseline","reference","baseline",4,884,,,,,,FALSE,TRUE
"atx_08bb40b40c0a","Ring-billed Gull","es_reference_baseline","reference","baseline",5,1110,21,0.0189189189189189,21,1,,FALSE,TRUE
"atx_08bb40b40c0a","Ring-billed Gull","es_reference_baseline","reference","baseline",6,831,,,,,,FALSE,TRUE
