"analysis_taxon_id","species","outcome","term","exposed_rows","finite_numeric_rows","unquantified_x_rows"
"atx_08bb40b40c0a","Ring-billed Gull","finite_numeric_vs_x","es_reference_early_pre",484,458,26
"atx_08bb40b40c0a","Ring-billed Gull","finite_numeric_vs_x","es_near_immediate_pre",275,266,
"atx_08bb40b40c0a","Ring-billed Gull","finite_numeric_vs_x","es_reference_immediate_pre",453,429,24
"atx_08bb40b40c0a","Ring-billed Gull","finite_numeric_vs_x","es_near_spawn_start",226,218,
"atx_08bb40b40c0a","Ring-billed Gull","finite_numeric_vs_x","es_reference_spawn_start",347,336,
"atx_08bb40b40c0a","Ring-billed Gull","finite_numeric_vs_x","es_near_early_egg",376,362,
"atx_08bb40b40c0a","Ring-billed Gull","finite_numeric_vs_x","es_reference_early_egg",621,588,33
"atx_08bb40b40c0a","Ring-billed Gull","finite_numeric_vs_x","es_near_late_egg",328,317,
"atx_08bb40b40c0a","Ring-billed Gull","finite_numeric_vs_x","es_reference_late_egg",601,562,39
"atx_1328b44be502","Black Scoter","finite_numeric_vs_x","es_near_baseline",278,259,
"atx_1328b44be502","Black Scoter","finite_numeric_vs_x","es_reference_baseline",479,438,41
"atx_1328b44be502","Black Scoter","finite_numeric_vs_x","es_near_early_pre",163,148,
"atx_1328b44be502","Black Scoter","finite_numeric_vs_x","es_reference_early_pre",317,291,26
"atx_1328b44be502","Black Scoter","finite_numeric_vs_x","es_near_immediate_pre",179,166,
"atx_1328b44be502","Black Scoter","finite_numeric_vs_x","es_reference_immediate_pre",335,310,25
"atx_1328b44be502","Black Scoter","finite_numeric_vs_x","es_near_spawn_start",132,124,
"atx_1328b44be502","Black Scoter","finite_numeric_vs_x","es_reference_spawn_start",225,210,
"atx_1328b44be502","Black Scoter","finite_numeric_vs_x","es_near_early_egg",227,212,
"atx_1328b44be502","Black Scoter","finite_numeric_vs_x","es_reference_early_egg",302,279,23
"atx_1328b44be502","Black Scoter","finite_numeric_vs_x","es_near_late_egg",155,145,
"atx_1328b44be502","Black Scoter","finite_numeric_vs_x","es_reference_late_egg",222,205,
"atx_136b0e66254b","Common Murre","finite_numeric_vs_x","es_near_baseline",153,151,
"atx_136b0e66254b","Common Murre","finite_numeric_vs_x","es_reference_baseline",368,361,
"atx_136b0e66254b","Common Murre","finite_numeric_vs_x","es_near_early_pre",69,66,
"atx_136b0e66254b","Common Murre","finite_numeric_vs_x","es_reference_early_pre",207,203,
"atx_136b0e66254b","Common Murre","finite_numeric_vs_x","es_near_immediate_pre",43,40,
"atx_136b0e66254b","Common Murre","finite_numeric_vs_x","es_reference_immediate_pre",162,158,
"atx_136b0e66254b","Common Murre","finite_numeric_vs_x","es_near_spawn_start",43,42,
"atx_136b0e66254b","Common Murre","finite_numeric_vs_x","es_reference_spawn_start",111,108,
"atx_136b0e66254b","Common Murre","finite_numeric_vs_x","es_near_early_egg",84,81,
"atx_136b0e66254b","Common Murre","finite_numeric_vs_x","es_reference_early_egg",206,202,
"atx_136b0e66254b","Common Murre","finite_numeric_vs_x","es_near_late_egg",62,62,0
"atx_136b0e66254b","Common Murre","finite_numeric_vs_x","es_reference_late_egg",190,188,
"atx_15dd5efcd8d6","Black Turnstone","finite_numeric_vs_x","es_near_baseline",300,287,
"atx_15dd5efcd8d6","Black Turnstone","finite_numeric_vs_x","es_reference_baseline",917,893,24
"atx_15dd5efcd8d6","Black Turnstone","finite_numeric_vs_x","es_near_early_pre",177,168,
"atx_15dd5efcd8d6","Black Turnstone","finite_numeric_vs_x","es_reference_early_pre",508,490,
"atx_15dd5efcd8d6","Black Turnstone","finite_numeric_vs_x","es_near_immediate_pre",156,146,
"atx_15dd5efcd8d6","Black Turnstone","finite_numeric_vs_x","es_reference_immediate_pre",425,408,
"atx_15dd5efcd8d6","Black Turnstone","finite_numeric_vs_x","es_near_spawn_start",102,101,
"atx_15dd5efcd8d6","Black Turnstone","finite_numeric_vs_x","es_reference_spawn_start",308,303,
"atx_15dd5efcd8d6","Black Turnstone","finite_numeric_vs_x","es_near_early_egg",175,168,
"atx_15dd5efcd8d6","Black Turnstone","finite_numeric_vs_x","es_reference_early_egg",469,459,
"atx_15dd5efcd8d6","Black Turnstone","finite_numeric_vs_x","es_near_late_egg",116,115,
"atx_15dd5efcd8d6","Black Turnstone","finite_numeric_vs_x","es_reference_late_egg",442,437,
"atx_1812dd827ede","Surfbird","finite_numeric_vs_x","es_near_baseline",46,45,
"atx_1812dd827ede","Surfbird","finite_numeric_vs_x","es_reference_baseline",183,181,
"atx_1812dd827ede","Surfbird","finite_numeric_vs_x","es_near_early_pre",23,22,
"atx_1812dd827ede","Surfbird","finite_numeric_vs_x","es_reference_early_pre",101,100,
"atx_1812dd827ede","Surfbird","finite_numeric_vs_x","es_near_immediate_pre",,,
"atx_1812dd827ede","Surfbird","finite_numeric_vs_x","es_reference_immediate_pre",74,71,
"atx_1812dd827ede","Surfbird","finite_numeric_vs_x","es_near_spawn_start",,,0
"atx_1812dd827ede","Surfbird","finite_numeric_vs_x","es_reference_spawn_start",54,53,
"atx_1812dd827ede","Surfbird","finite_numeric_vs_x","es_near_early_egg",24,24,0
"atx_1812dd827ede","Surfbird","finite_numeric_vs_x","es_reference_early_egg",97,95,
"atx_1812dd827ede","Surfbird","finite_numeric_vs_x","es_near_late_egg",23,22,
"atx_1812dd827ede","Surfbird","finite_numeric_vs_x","es_reference_late_egg",71,70,
"atx_1930f23cc4f8","Surf Scoter","finite_numeric_vs_x","es_near_baseline",1583,1509,74
"atx_1930f23cc4f8","Surf Scoter","finite_numeric_vs_x","es_reference_baseline",3295,3173,122
"atx_1930f23cc4f8","Surf Scoter","finite_numeric_vs_x","es_near_early_pre",911,841,70
"atx_1930f23cc4f8","Surf Scoter","finite_numeric_vs_x","es_reference_early_pre",1960,1876,84
"atx_1930f23cc4f8","Surf Scoter","finite_numeric_vs_x","es_near_immediate_pre",905,851,54
"atx_1930f23cc4f8","Surf Scoter","finite_numeric_vs_x","es_reference_immediate_pre",1843,1750,93
"atx_1930f23cc4f8","Surf Scoter","finite_numeric_vs_x","es_near_spawn_start",595,566,29
"atx_1930f23cc4f8","Surf Scoter","finite_numeric_vs_x","es_reference_spawn_start",1247,1179,68
"atx_1930f23cc4f8","Surf Scoter","finite_numeric_vs_x","es_near_early_egg",1062,985,77
"atx_1930f23cc4f8","Surf Scoter","finite_numeric_vs_x","es_reference_early_egg",2006,1895,111
"atx_1930f23cc4f8","Surf Scoter","finite_numeric_vs_x","es_near_late_egg",1012,973,39
"atx_1930f23cc4f8","Surf Scoter","finite_numeric_vs_x","es_reference_late_egg",1999,1912,87
"atx_3083477933a8","White-winged Scoter","finite_numeric_vs_x","es_near_baseline",530,499,31
"atx_3083477933a8","White-winged Scoter","finite_numeric_vs_x","es_reference_baseline",967,902,65
"atx_3083477933a8","White-winged Scoter","finite_numeric_vs_x","es_near_early_pre",298,273,25
"atx_3083477933a8","White-winged Scoter","finite_numeric_vs_x","es_reference_early_pre",663,618,45
"atx_3083477933a8","White-winged Scoter","finite_numeric_vs_x","es_near_immediate_pre",333,304,29
"atx_3083477933a8","White-winged Scoter","finite_numeric_vs_x","es_reference_immediate_pre",682,626,56
"atx_3083477933a8","White-winged Scoter","finite_numeric_vs_x","es_near_spawn_start",279,259,20
"atx_3083477933a8","White-winged Scoter","finite_numeric_vs_x","es_reference_spawn_start",487,457,30
"atx_3083477933a8","White-winged Scoter","finite_numeric_vs_x","es_near_early_egg",422,387,35
"atx_3083477933a8","White-winged Scoter","finite_numeric_vs_x","es_reference_early_egg",693,641,52
"atx_3083477933a8","White-winged Scoter","finite_numeric_vs_x","es_near_late_egg",368,343,25
"atx_3083477933a8","White-winged Scoter","finite_numeric_vs_x","es_reference_late_egg",669,626,43
"atx_35518e24dfdd","Common Merganser","finite_numeric_vs_x","es_near_baseline",1578,1552,26
"atx_35518e24dfdd","Common Merganser","finite_numeric_vs_x","es_reference_baseline",4957,4880,77
"atx_35518e24dfdd","Common Merganser","finite_numeric_vs_x","es_near_early_pre",773,761,
"atx_35518e24dfdd","Common Merganser","finite_numeric_vs_x","es_reference_early_pre",2750,2710,40
"atx_35518e24dfdd","Common Merganser","finite_numeric_vs_x","es_near_immediate_pre",876,860,
"atx_35518e24dfdd","Common Merganser","finite_numeric_vs_x","es_reference_immediate_pre",2717,2664,53
"atx_35518e24dfdd","Common Merganser","finite_numeric_vs_x","es_near_spawn_start",655,642,
"atx_35518e24dfdd","Common Merganser","finite_numeric_vs_x","es_reference_spawn_start",1756,1727,29
"atx_35518e24dfdd","Common Merganser","finite_numeric_vs_x","es_near_early_egg",1251,1224,27
"atx_35518e24dfdd","Common Merganser","finite_numeric_vs_x","es_reference_early_egg",3396,3340,56
"atx_35518e24dfdd","Common Merganser","finite_numeric_vs_x","es_near_late_egg",1333,1318,
"atx_35518e24dfdd","Common Merganser","finite_numeric_vs_x","es_reference_late_egg",3625,3579,46
"atx_35707a9578d5","Pelagic Cormorant","finite_numeric_vs_x","es_near_baseline",1030,1008,22
"atx_35707a9578d5","Pelagic Cormorant","finite_numeric_vs_x","es_reference_baseline",2540,2507,33
"atx_35707a9578d5","Pelagic Cormorant","finite_numeric_vs_x","es_near_early_pre",556,538,
"atx_35707a9578d5","Pelagic Cormorant","finite_numeric_vs_x","es_reference_early_pre",1523,1507,
"atx_35707a9578d5","Pelagic Cormorant","finite_numeric_vs_x","es_near_immediate_pre",603,581,22
"atx_35707a9578d5","Pelagic Cormorant","finite_numeric_vs_x","es_reference_immediate_pre",1526,1500,26
"atx_35707a9578d5","Pelagic Cormorant","finite_numeric_vs_x","es_near_spawn_start",428,418,
"atx_35707a9578d5","Pelagic Cormorant","finite_numeric_vs_x","es_reference_spawn_start",1032,1014,
"atx_35707a9578d5","Pelagic Cormorant","finite_numeric_vs_x","es_near_early_egg",920,900,20
"atx_35707a9578d5","Pelagic Cormorant","finite_numeric_vs_x","es_reference_early_egg",2231,2198,33
"atx_35707a9578d5","Pelagic Cormorant","finite_numeric_vs_x","es_near_late_egg",931,916,
"atx_35707a9578d5","Pelagic Cormorant","finite_numeric_vs_x","es_reference_late_egg",2581,2543,38
"atx_40f730f5ad72","Long-tailed Duck","finite_numeric_vs_x","es_near_baseline",399,381,
"atx_40f730f5ad72","Long-tailed Duck","finite_numeric_vs_x","es_reference_baseline",752,721,31
"atx_40f730f5ad72","Long-tailed Duck","finite_numeric_vs_x","es_near_early_pre",245,227,
"atx_40f730f5ad72","Long-tailed Duck","finite_numeric_vs_x","es_reference_early_pre",521,490,31
"atx_40f730f5ad72","Long-tailed Duck","finite_numeric_vs_x","es_near_immediate_pre",239,215,24
"atx_40f730f5ad72","Long-tailed Duck","finite_numeric_vs_x","es_reference_immediate_pre",498,453,45
"atx_40f730f5ad72","Long-tailed Duck","finite_numeric_vs_x","es_near_spawn_start",215,206,
"atx_40f730f5ad72","Long-tailed Duck","finite_numeric_vs_x","es_reference_spawn_start",385,361,24
"atx_40f730f5ad72","Long-tailed Duck","finite_numeric_vs_x","es_near_early_egg",366,330,36
"atx_40f730f5ad72","Long-tailed Duck","finite_numeric_vs_x","es_reference_early_egg",508,461,47
"atx_40f730f5ad72","Long-tailed Duck","finite_numeric_vs_x","es_near_late_egg",239,227,
"atx_40f730f5ad72","Long-tailed Duck","finite_numeric_vs_x","es_reference_late_egg",367,341,26
"atx_4ae57d328ec6","Greater Scaup","finite_numeric_vs_x","es_near_baseline",376,365,
"atx_4ae57d328ec6","Greater Scaup","finite_numeric_vs_x","es_reference_baseline",997,957,40
"atx_4ae57d328ec6","Greater Scaup","finite_numeric_vs_x","es_near_early_pre",241,227,
"atx_4ae57d328ec6","Greater Scaup","finite_numeric_vs_x","es_reference_early_pre",661,628,33
"atx_4ae57d328ec6","Greater Scaup","finite_numeric_vs_x","es_near_immediate_pre",295,276,
"atx_4ae57d328ec6","Greater Scaup","finite_numeric_vs_x","es_reference_immediate_pre",753,710,43
"atx_4ae57d328ec6","Greater Scaup","finite_numeric_vs_x","es_near_spawn_start",281,269,
"atx_4ae57d328ec6","Greater Scaup","finite_numeric_vs_x","es_reference_spawn_start",581,556,25
"atx_4ae57d328ec6","Greater Scaup","finite_numeric_vs_x","es_near_early_egg",476,440,36
"atx_4ae57d328ec6","Greater Scaup","finite_numeric_vs_x","es_reference_early_egg",912,851,61
"atx_4ae57d328ec6","Greater Scaup","finite_numeric_vs_x","es_near_late_egg",356,340,
"atx_4ae57d328ec6","Greater Scaup","finite_numeric_vs_x","es_reference_late_egg",785,747,38
"atx_59441ff7abde","Brant","finite_numeric_vs_x","es_near_baseline",356,345,
"atx_59441ff7abde","Brant","finite_numeric_vs_x","es_reference_baseline",658,637,21
"atx_59441ff7abde","Brant","finite_numeric_vs_x","es_near_early_pre",239,226,
"atx_59441ff7abde","Brant","finite_numeric_vs_x","es_reference_early_pre",519,494,25
"atx_59441ff7abde","Brant","finite_numeric_vs_x","es_near_immediate_pre",324,302,22
"atx_59441ff7abde","Brant","finite_numeric_vs_x","es_reference_immediate_pre",635,601,34
"atx_59441ff7abde","Brant","finite_numeric_vs_x","es_near_spawn_start",280,272,
"atx_59441ff7abde","Brant","finite_numeric_vs_x","es_reference_spawn_start",518,499,
"atx_59441ff7abde","Brant","finite_numeric_vs_x","es_near_early_egg",586,556,30
"atx_59441ff7abde","Brant","finite_numeric_vs_x","es_reference_early_egg",913,872,41
"atx_59441ff7abde","Brant","finite_numeric_vs_x","es_near_late_egg",594,573,21
"atx_59441ff7abde","Brant","finite_numeric_vs_x","es_reference_late_egg",906,871,35
"atx_5a9a3495d0ea","Western Gull","finite_numeric_vs_x","es_near_baseline",67,64,
"atx_5a9a3495d0ea","Western Gull","finite_numeric_vs_x","es_reference_baseline",141,135,
"atx_5a9a3495d0ea","Western Gull","finite_numeric_vs_x","es_near_early_pre",35,30,
"atx_5a9a3495d0ea","Western Gull","finite_numeric_vs_x","es_reference_early_pre",81,74,
"atx_5a9a3495d0ea","Western Gull","finite_numeric_vs_x","es_near_immediate_pre",44,42,
"atx_5a9a3495d0ea","Western Gull","finite_numeric_vs_x","es_reference_immediate_pre",88,82,
"atx_5a9a3495d0ea","Western Gull","finite_numeric_vs_x","es_near_spawn_start",39,39,0
"atx_5a9a3495d0ea","Western Gull","finite_numeric_vs_x","es_reference_spawn_start",77,74,
"atx_5a9a3495d0ea","Western Gull","finite_numeric_vs_x","es_near_early_egg",62,56,
"atx_5a9a3495d0ea","Western Gull","finite_numeric_vs_x","es_reference_early_egg",110,104,
"atx_5a9a3495d0ea","Western Gull","finite_numeric_vs_x","es_near_late_egg",44,43,
"atx_5a9a3495d0ea","Western Gull","finite_numeric_vs_x","es_reference_late_egg",86,86,0
"atx_6b4cfd1ab927","Horned Grebe","finite_numeric_vs_x","es_near_baseline",1135,1106,29
"atx_6b4cfd1ab927","Horned Grebe","finite_numeric_vs_x","es_reference_baseline",2464,2422,42
"atx_6b4cfd1ab927","Horned Grebe","finite_numeric_vs_x","es_near_early_pre",630,608,22
"atx_6b4cfd1ab927","Horned Grebe","finite_numeric_vs_x","es_reference_early_pre",1439,1408,31
"atx_6b4cfd1ab927","Horned Grebe","finite_numeric_vs_x","es_near_immediate_pre",635,605,30
"atx_6b4cfd1ab927","Horned Grebe","finite_numeric_vs_x","es_reference_immediate_pre",1351,1319,32
"atx_6b4cfd1ab927","Horned Grebe","finite_numeric_vs_x","es_near_spawn_start",430,423,
"atx_6b4cfd1ab927","Horned Grebe","finite_numeric_vs_x","es_reference_spawn_start",924,910,
"atx_6b4cfd1ab927","Horned Grebe","finite_numeric_vs_x","es_near_early_egg",865,845,20
"atx_6b4cfd1ab927","Horned Grebe","finite_numeric_vs_x","es_reference_early_egg",1704,1674,30
"atx_6b4cfd1ab927","Horned Grebe","finite_numeric_vs_x","es_near_late_egg",812,804,
"atx_6b4cfd1ab927","Horned Grebe","finite_numeric_vs_x","es_reference_late_egg",1721,1698,23
"atx_6cbe5bbd310c","Rhinoceros Auklet","finite_numeric_vs_x","es_near_baseline",47,46,
"atx_6cbe5bbd310c","Rhinoceros Auklet","finite_numeric_vs_x","es_reference_baseline",124,123,
"atx_6cbe5bbd310c","Rhinoceros Auklet","finite_numeric_vs_x","es_near_early_pre",29,28,
"atx_6cbe5bbd310c","Rhinoceros Auklet","finite_numeric_vs_x","es_reference_early_pre",102,101,
"atx_6cbe5bbd310c","Rhinoceros Auklet","finite_numeric_vs_x","es_near_immediate_pre",22,22,0
"atx_6cbe5bbd310c","Rhinoceros Auklet","finite_numeric_vs_x","es_reference_immediate_pre",92,90,
"atx_6cbe5bbd310c","Rhinoceros Auklet","finite_numeric_vs_x","es_near_spawn_start",,,
"atx_6cbe5bbd310c","Rhinoceros Auklet","finite_numeric_vs_x","es_reference_spawn_start",82,80,
"atx_6cbe5bbd310c","Rhinoceros Auklet","finite_numeric_vs_x","es_near_early_egg",44,44,0
"atx_6cbe5bbd310c","Rhinoceros Auklet","finite_numeric_vs_x","es_reference_early_egg",196,195,
"atx_6cbe5bbd310c","Rhinoceros Auklet","finite_numeric_vs_x","es_near_late_egg",41,40,
"atx_6cbe5bbd310c","Rhinoceros Auklet","finite_numeric_vs_x","es_reference_late_egg",206,203,
"atx_725074cbfcb6","Glaucous-winged Gull","finite_numeric_vs_x","es_near_baseline",4498,4246,252
"atx_725074cbfcb6","Glaucous-winged Gull","finite_numeric_vs_x","es_reference_baseline",12018,11307,711
"atx_725074cbfcb6","Glaucous-winged Gull","finite_numeric_vs_x","es_near_early_pre",2408,2240,168
"atx_725074cbfcb6","Glaucous-winged Gull","finite_numeric_vs_x","es_reference_early_pre",6885,6434,451
"atx_725074cbfcb6","Glaucous-winged Gull","finite_numeric_vs_x","es_near_immediate_pre",2525,2339,186
"atx_725074cbfcb6","Glaucous-winged Gull","finite_numeric_vs_x","es_reference_immediate_pre",6675,6213,462
"atx_725074cbfcb6","Glaucous-winged Gull","finite_numeric_vs_x","es_near_spawn_start",1681,1531,150
"atx_725074cbfcb6","Glaucous-winged Gull","finite_numeric_vs_x","es_reference_spawn_start",4257,3949,308
"atx_725074cbfcb6","Glaucous-winged Gull","finite_numeric_vs_x","es_near_early_egg",3680,3419,261
"atx_725074cbfcb6","Glaucous-winged Gull","finite_numeric_vs_x","es_reference_early_egg",9439,8821,618
"atx_725074cbfcb6","Glaucous-winged Gull","finite_numeric_vs_x","es_near_late_egg",4188,3973,215
"atx_725074cbfcb6","Glaucous-winged Gull","finite_numeric_vs_x","es_reference_late_egg",11081,10506,575
"atx_7571c026ae99","American Herring Gull","finite_numeric_vs_x","es_near_baseline",181,171,
"atx_7571c026ae99","American Herring Gull","finite_numeric_vs_x","es_reference_baseline",398,376,22
"atx_7571c026ae99","American Herring Gull","finite_numeric_vs_x","es_near_early_pre",126,111,
"atx_7571c026ae99","American Herring Gull","finite_numeric_vs_x","es_reference_early_pre",300,275,25
"atx_7571c026ae99","American Herring Gull","finite_numeric_vs_x","es_near_immediate_pre",203,182,21
"atx_7571c026ae99","American Herring Gull","finite_numeric_vs_x","es_reference_immediate_pre",404,377,27
"atx_7571c026ae99","American Herring Gull","finite_numeric_vs_x","es_near_spawn_start",241,220,21
"atx_7571c026ae99","American Herring Gull","finite_numeric_vs_x","es_reference_spawn_start",375,347,28
"atx_7571c026ae99","American Herring Gull","finite_numeric_vs_x","es_near_early_egg",334,309,25
"atx_7571c026ae99","American Herring Gull","finite_numeric_vs_x","es_reference_early_egg",491,457,34
"atx_7571c026ae99","American Herring Gull","finite_numeric_vs_x","es_near_late_egg",209,194,
"atx_7571c026ae99","American Herring Gull","finite_numeric_vs_x","es_reference_late_egg",365,343,22
"atx_7b80ddaff058","Great Blue Heron","finite_numeric_vs_x","es_near_baseline",1796,1774,22
"atx_7b80ddaff058","Great Blue Heron","finite_numeric_vs_x","es_reference_baseline",6190,6059,131
"atx_7b80ddaff058","Great Blue Heron","finite_numeric_vs_x","es_near_early_pre",976,958,
"atx_7b80ddaff058","Great Blue Heron","finite_numeric_vs_x","es_reference_early_pre",3668,3584,84
"atx_7b80ddaff058","Great Blue Heron","finite_numeric_vs_x","es_near_immediate_pre",1049,1031,
"atx_7b80ddaff058","Great Blue Heron","finite_numeric_vs_x","es_reference_immediate_pre",3741,3658,83
"atx_7b80ddaff058","Great Blue Heron","finite_numeric_vs_x","es_near_spawn_start",787,779,
"atx_7b80ddaff058","Great Blue Heron","finite_numeric_vs_x","es_reference_spawn_start",2475,2424,51
"atx_7b80ddaff058","Great Blue Heron","finite_numeric_vs_x","es_near_early_egg",1577,1555,22
"atx_7b80ddaff058","Great Blue Heron","finite_numeric_vs_x","es_reference_early_egg",5610,5502,108
"atx_7b80ddaff058","Great Blue Heron","finite_numeric_vs_x","es_near_late_egg",2017,1989,28
"atx_7b80ddaff058","Great Blue Heron","finite_numeric_vs_x","es_reference_late_egg",6809,6697,112
"atx_7d980a7c8c37","Northern Pintail","finite_numeric_vs_x","es_near_baseline",755,713,42
"atx_7d980a7c8c37","Northern Pintail","finite_numeric_vs_x","es_reference_baseline",2976,2743,233
"atx_7d980a7c8c37","Northern Pintail","finite_numeric_vs_x","es_near_early_pre",465,430,35
"atx_7d980a7c8c37","Northern Pintail","finite_numeric_vs_x","es_reference_early_pre",1796,1661,135
"atx_7d980a7c8c37","Northern Pintail","finite_numeric_vs_x","es_near_immediate_pre",484,456,28
"atx_7d980a7c8c37","Northern Pintail","finite_numeric_vs_x","es_reference_immediate_pre",1830,1693,137
"atx_7d980a7c8c37","Northern Pintail","finite_numeric_vs_x","es_near_spawn_start",366,354,
"atx_7d980a7c8c37","Northern Pintail","finite_numeric_vs_x","es_reference_spawn_start",1218,1134,84
"atx_7d980a7c8c37","Northern Pintail","finite_numeric_vs_x","es_near_early_egg",703,675,28
"atx_7d980a7c8c37","Northern Pintail","finite_numeric_vs_x","es_reference_early_egg",2440,2262,178
"atx_7d980a7c8c37","Northern Pintail","finite_numeric_vs_x","es_near_late_egg",770,755,
"atx_7d980a7c8c37","Northern Pintail","finite_numeric_vs_x","es_reference_late_egg",2620,2441,179
"atx_815c98107028","Mallard","finite_numeric_vs_x","es_near_baseline",3730,3535,195
"atx_815c98107028","Mallard","finite_numeric_vs_x","es_reference_baseline",11723,11007,716
"atx_815c98107028","Mallard","finite_numeric_vs_x","es_near_early_pre",2105,1973,132
"atx_815c98107028","Mallard","finite_numeric_vs_x","es_reference_early_pre",7092,6654,438
"atx_815c98107028","Mallard","finite_numeric_vs_x","es_near_immediate_pre",2267,2140,127
"atx_815c98107028","Mallard","finite_numeric_vs_x","es_reference_immediate_pre",7189,6733,456
"atx_815c98107028","Mallard","finite_numeric_vs_x","es_near_spawn_start",1564,1484,80
"atx_815c98107028","Mallard","finite_numeric_vs_x","es_reference_spawn_start",4721,4432,289
"atx_815c98107028","Mallard","finite_numeric_vs_x","es_near_early_egg",3304,3118,186
"atx_815c98107028","Mallard","finite_numeric_vs_x","es_reference_early_egg",10627,10003,624
"atx_815c98107028","Mallard","finite_numeric_vs_x","es_near_late_egg",4044,3833,211
"atx_815c98107028","Mallard","finite_numeric_vs_x","es_reference_late_egg",12371,11711,660
"atx_82312e6f2848","Common Goldeneye","finite_numeric_vs_x","es_near_baseline",2023,1955,68
"atx_82312e6f2848","Common Goldeneye","finite_numeric_vs_x","es_reference_baseline",4752,4607,145
"atx_82312e6f2848","Common Goldeneye","finite_numeric_vs_x","es_near_early_pre",1109,1054,55
"atx_82312e6f2848","Common Goldeneye","finite_numeric_vs_x","es_reference_early_pre",2694,2607,87
"atx_82312e6f2848","Common Goldeneye","finite_numeric_vs_x","es_near_immediate_pre",1149,1095,54
"atx_82312e6f2848","Common Goldeneye","finite_numeric_vs_x","es_reference_immediate_pre",2646,2543,103
"atx_82312e6f2848","Common Goldeneye","finite_numeric_vs_x","es_near_spawn_start",718,690,28
"atx_82312e6f2848","Common Goldeneye","finite_numeric_vs_x","es_reference_spawn_start",1641,1583,58
"atx_82312e6f2848","Common Goldeneye","finite_numeric_vs_x","es_near_early_egg",1309,1239,70
"atx_82312e6f2848","Common Goldeneye","finite_numeric_vs_x","es_reference_early_egg",2836,2737,99
"atx_82312e6f2848","Common Goldeneye","finite_numeric_vs_x","es_near_late_egg",1070,1046,24
"atx_82312e6f2848","Common Goldeneye","finite_numeric_vs_x","es_reference_late_egg",2436,2374,62
"atx_8608f2ed61cf","Pigeon Guillemot","finite_numeric_vs_x","es_near_baseline",170,167,
"atx_8608f2ed61cf","Pigeon Guillemot","finite_numeric_vs_x","es_reference_baseline",681,675,
"atx_8608f2ed61cf","Pigeon Guillemot","finite_numeric_vs_x","es_near_early_pre",130,126,
"atx_8608f2ed61cf","Pigeon Guillemot","finite_numeric_vs_x","es_reference_early_pre",483,477,
"atx_8608f2ed61cf","Pigeon Guillemot","finite_numeric_vs_x","es_near_immediate_pre",121,119,
"atx_8608f2ed61cf","Pigeon Guillemot","finite_numeric_vs_x","es_reference_immediate_pre",472,467,
"atx_8608f2ed61cf","Pigeon Guillemot","finite_numeric_vs_x","es_near_spawn_start",105,103,
"atx_8608f2ed61cf","Pigeon Guillemot","finite_numeric_vs_x","es_reference_spawn_start",352,348,
"atx_8608f2ed61cf","Pigeon Guillemot","finite_numeric_vs_x","es_near_early_egg",272,266,
"atx_8608f2ed61cf","Pigeon Guillemot","finite_numeric_vs_x","es_reference_early_egg",798,788,
"atx_8608f2ed61cf","Pigeon Guillemot","finite_numeric_vs_x","es_near_late_egg",274,270,
"atx_8608f2ed61cf","Pigeon Guillemot","finite_numeric_vs_x","es_reference_late_egg",885,870,
"atx_86eda7ed9025","Red-necked Grebe","finite_numeric_vs_x","es_near_baseline",584,573,
"atx_86eda7ed9025","Red-necked Grebe","finite_numeric_vs_x","es_reference_baseline",1269,1241,28
"atx_86eda7ed9025","Red-necked Grebe","finite_numeric_vs_x","es_near_early_pre",337,324,
"atx_86eda7ed9025","Red-necked Grebe","finite_numeric_vs_x","es_reference_early_pre",845,823,22
"atx_86eda7ed9025","Red-necked Grebe","finite_numeric_vs_x","es_near_immediate_pre",319,304,
"atx_86eda7ed9025","Red-necked Grebe","finite_numeric_vs_x","es_reference_immediate_pre",744,720,24
"atx_86eda7ed9025","Red-necked Grebe","finite_numeric_vs_x","es_near_spawn_start",218,214,
"atx_86eda7ed9025","Red-necked Grebe","finite_numeric_vs_x","es_reference_spawn_start",554,546,
"atx_86eda7ed9025","Red-necked Grebe","finite_numeric_vs_x","es_near_early_egg",553,544,
"atx_86eda7ed9025","Red-necked Grebe","finite_numeric_vs_x","es_reference_early_egg",1114,1100,
"atx_86eda7ed9025","Red-necked Grebe","finite_numeric_vs_x","es_near_late_egg",649,641,
"atx_86eda7ed9025","Red-necked Grebe","finite_numeric_vs_x","es_reference_late_egg",1278,1262,
"atx_87b306550dba","Harlequin Duck","finite_numeric_vs_x","es_near_baseline",898,880,
"atx_87b306550dba","Harlequin Duck","finite_numeric_vs_x","es_reference_baseline",2334,2283,51
"atx_87b306550dba","Harlequin Duck","finite_numeric_vs_x","es_near_early_pre",445,426,
"atx_87b306550dba","Harlequin Duck","finite_numeric_vs_x","es_reference_early_pre",1386,1346,40
"atx_87b306550dba","Harlequin Duck","finite_numeric_vs_x","es_near_immediate_pre",482,462,20
"atx_87b306550dba","Harlequin Duck","finite_numeric_vs_x","es_reference_immediate_pre",1325,1283,42
"atx_87b306550dba","Harlequin Duck","finite_numeric_vs_x","es_near_spawn_start",393,381,
"atx_87b306550dba","Harlequin Duck","finite_numeric_vs_x","es_reference_spawn_start",893,871,22
"atx_87b306550dba","Harlequin Duck","finite_numeric_vs_x","es_near_early_egg",582,553,29
"atx_87b306550dba","Harlequin Duck","finite_numeric_vs_x","es_reference_early_egg",1500,1459,41
