"analysis_version","analysis_taxon_id","species","outcome","contrast","period_label","estimate","standard_error","conf_low","conf_high","ratio","ratio_conf_low","ratio_conf_high","p_value","q_value","n","status"
"post_stage4a_staged_refit_v1_s2_detectability","atx_1812dd827ede","Surfbird","checklist_reporting","did_immediate_pre","Immediate pre (-7 to -1 d)",-0.360984133297406,0.23637251078693,-0.824265741375094,0.102297474780282,0.696990057313089,0.438556888450892,1.1077129393846,0.126715456456352,0.374330754797893,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_1812dd827ede","Surfbird","checklist_reporting","did_pre_14_day","Pre-onset (-14 to -1 d)",-0.305471766984574,0.17094163879776,-0.640511222486437,0.0295676885172899,0.73677570593573,0.527022929190734,1.03000915290469,0.073938378805891,0.402553395720962,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_1812dd827ede","Surfbird","checklist_reporting","did_spawn_start","Spawn start (0 to 3 d)",-0.0822695843911034,0.252026623244915,-0.576232689096382,0.411693520314175,0.921023631630377,0.562011655996412,1.50937177364703,0.744097440640867,0.847924990497733,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_1812dd827ede","Surfbird","checklist_reporting","did_early_egg","Early egg (4 to 14 d)",0.0282105385902738,0.170636034751653,-0.306229943987691,0.362651021168239,1.02861222419326,0.736217311246788,1.43713424229049,0.868687554446179,0.916361914821961,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_1812dd827ede","Surfbird","checklist_reporting","did_late_egg","Late egg (15 to 28 d)",0.211153691677778,0.176123590708251,-0.134042202938266,0.556349586293822,1.23510216539891,0.874553155111679,1.74429347153665,0.23056877752506,0.41718497440214,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_1812dd827ede","Surfbird","checklist_reporting","did_active_0_14_day","Active composite (0 to 14 d)",-0.00125082753809348,0.154933526746256,-0.304914959958529,0.302413304882342,0.998749954420606,0.737186062059399,1.35312036240694,0.993558494662752,0.993558494662752,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_1812dd827ede","Surfbird","conditional_positive_numeric_count","did_early_pre","Early pre (-14 to -8 d)",,,,,,,,,,1063,"failed_insufficient_support"
"post_stage4a_staged_refit_v1_s2_detectability","atx_1812dd827ede","Surfbird","conditional_positive_numeric_count","did_immediate_pre","Immediate pre (-7 to -1 d)",,,,,,,,,,1063,"failed_insufficient_support"
"post_stage4a_staged_refit_v1_s2_detectability","atx_1812dd827ede","Surfbird","conditional_positive_numeric_count","did_pre_14_day","Pre-onset (-14 to -1 d)",,,,,,,,,,1063,"failed_insufficient_support"
"post_stage4a_staged_refit_v1_s2_detectability","atx_1812dd827ede","Surfbird","conditional_positive_numeric_count","did_spawn_start","Spawn start (0 to 3 d)",,,,,,,,,,1063,"failed_insufficient_support"
"post_stage4a_staged_refit_v1_s2_detectability","atx_1812dd827ede","Surfbird","conditional_positive_numeric_count","did_early_egg","Early egg (4 to 14 d)",,,,,,,,,,1063,"failed_insufficient_support"
"post_stage4a_staged_refit_v1_s2_detectability","atx_1812dd827ede","Surfbird","conditional_positive_numeric_count","did_late_egg","Late egg (15 to 28 d)",,,,,,,,,,1063,"failed_insufficient_support"
"post_stage4a_staged_refit_v1_s2_detectability","atx_1812dd827ede","Surfbird","conditional_positive_numeric_count","did_active_0_14_day","Active composite (0 to 14 d)",,,,,,,,,,1063,"failed_insufficient_support"
"post_stage4a_staged_refit_v1_s2_detectability","atx_1930f23cc4f8","Surf Scoter","checklist_reporting","did_early_pre","Early pre (-14 to -8 d)",-0.0513594735089273,0.0470522024393059,-0.143580095683255,0.0408611486654,0.949937131914992,0.866251414409624,1.041707453033,0.275034289946363,0.90612521393875,217183,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_1930f23cc4f8","Surf Scoter","checklist_reporting","did_immediate_pre","Immediate pre (-7 to -1 d)",0.0115695788691618,0.0466455546878726,-0.0798540283579619,0.102993186096286,1.01163676530301,0.923251105030741,1.10848385594801,0.804109836097625,0.995910234697689,217183,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_1930f23cc4f8","Surf Scoter","checklist_reporting","did_pre_14_day","Pre-onset (-14 to -1 d)",-0.0198949473198827,0.0382580516072377,-0.0948793505887432,0.0550894559489778,0.980301651213391,0.909482656396198,1.05663513274635,0.603049720669008,0.844269608936611,217183,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_1930f23cc4f8","Surf Scoter","checklist_reporting","did_spawn_start","Spawn start (0 to 3 d)",0.0233806133830248,0.0512864942818799,-0.0771390683027793,0.123900295068829,1.02365608261452,0.92576110062893,1.13190300906121,0.648474500238904,0.794381262792657,217183,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_1930f23cc4f8","Surf Scoter","checklist_reporting","did_early_egg","Early egg (4 to 14 d)",-0.0120359606063171,0.0417003291715487,-0.0937671039260176,0.0696951827133833,0.988036181842914,0.910494788211356,1.07218131204076,0.772864634580836,0.841563713210244,217183,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_1930f23cc4f8","Surf Scoter","checklist_reporting","did_late_egg","Late egg (15 to 28 d)",0.0312234538054052,0.0399970110097108,-0.04716924726288,0.10961615487369,1.03171601900137,0.953925934573753,1.11584967478597,0.435011506267972,0.576096319111638,217183,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_1930f23cc4f8","Surf Scoter","checklist_reporting","did_active_0_14_day","Active composite (0 to 14 d)",-0.00259154087582593,0.0375850691250053,-0.0762569227172847,0.0710738409656328,0.997411814267274,0.926578117007786,1.07366050306968,0.945028352407316,0.979767697271878,217183,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_1930f23cc4f8","Surf Scoter","conditional_positive_numeric_count","did_early_pre","Early pre (-14 to -8 d)",-0.0577032385415555,0.0439144178397341,-0.143773915909478,0.0283674388263665,0.943930027927953,0.866083533634387,1.02877362635577,0.188848552994687,0.671636748702114,16632,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_1930f23cc4f8","Surf Scoter","conditional_positive_numeric_count","did_immediate_pre","Immediate pre (-7 to -1 d)",-0.052167226529567,0.0433596623735989,-0.137150603163637,0.0328161501045034,0.949170127144184,0.871838914545675,1.03336053854901,0.228926767885484,0.770163672250197,16632,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_1930f23cc4f8","Surf Scoter","conditional_positive_numeric_count","did_pre_14_day","Pre-onset (-14 to -1 d)",-0.0549352325355612,0.0356488867954593,-0.124805766743607,0.0149353016724845,0.946546451381858,0.882668329479604,1.01504739062272,0.12331475162219,0.503535235790608,16632,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_1930f23cc4f8","Surf Scoter","conditional_positive_numeric_count","did_spawn_start","Spawn start (0 to 3 d)",0.0572766027802848,0.0461583575329271,-0.0331921155697753,0.147745321130345,1.05894867803815,0.96735269822138,1.15921763052976,0.214653123116603,0.45153310209039,16632,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_1930f23cc4f8","Surf Scoter","conditional_positive_numeric_count","did_early_egg","Early egg (4 to 14 d)",0.293268707619739,0.0412633336182376,0.212394059845933,0.374143355393546,1.34080302602015,1.23663509731273,1.45374553778346,1.18380393762382e-12,9.66773215726121e-12,16632,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_1930f23cc4f8","Surf Scoter","conditional_positive_numeric_count","did_late_egg","Late egg (15 to 28 d)",0.13713919978869,0.040046670305748,0.058649168288674,0.215629231288705,1.14698779786766,1.06040315242113,1.24064230236731,0.000615967091257548,0.00335359860795776,16632,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_1930f23cc4f8","Surf Scoter","conditional_positive_numeric_count","did_active_0_14_day","Active composite (0 to 14 d)",0.230337479662551,0.0360376998300258,0.159704885910036,0.300970073415067,1.25902483351674,1.17316460249592,1.35116890506196,1.64191128232965e-10,1.00567066042691e-09,16632,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_3083477933a8","White-winged Scoter","checklist_reporting","did_early_pre","Early pre (-14 to -8 d)",-0.171391418728627,0.067353013827747,-0.303400900081239,-0.0393819373760144,0.842491741878215,0.73830305127896,0.961383450743455,0.0109380007952726,0.535962038968355,217199,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_3083477933a8","White-winged Scoter","checklist_reporting","did_immediate_pre","Immediate pre (-7 to -1 d)",-0.163327203377009,0.0675310175870568,-0.295685565686982,-0.0309688410670371,0.849313244783191,0.744021337081731,0.969505781371043,0.0155824653052544,0.109077257136781,217199,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_3083477933a8","White-winged Scoter","checklist_reporting","did_pre_14_day","Pre-onset (-14 to -1 d)",-0.167359311052818,0.0556516347109195,-0.276434510766999,-0.0582841113386369,0.845895617081463,0.758483289994105,0.94338188386878,0.00263608329498879,0.129168081454451,217199,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_3083477933a8","White-winged Scoter","checklist_reporting","did_spawn_start","Spawn start (0 to 3 d)",-0.108383536650717,0.0681009138774535,-0.241858875164789,0.0250918018633561,0.897283389360742,0.785166976293561,1.02540925068362,0.111494017257992,0.252571752166057,217199,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_3083477933a8","White-winged Scoter","checklist_reporting","did_early_egg","Early egg (4 to 14 d)",-0.0623393292726156,0.0592021280626141,-0.178373368083467,0.053694709538236,0.939564011119755,0.836629994229324,1.05516242195528,0.292344952498205,0.462093634593937,217199,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_3083477933a8","White-winged Scoter","checklist_reporting","did_late_egg","Late egg (15 to 28 d)",-0.0769150641881435,0.0574369264308591,-0.189489371375304,0.0356592429990171,0.925968498152723,0.827381510778281,1.03630265893261,0.180530889325837,0.41718497440214,217199,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_3083477933a8","White-winged Scoter","checklist_reporting","did_active_0_14_day","Active composite (0 to 14 d)",-0.0746177845734425,0.0534698655660551,-0.179416795341109,0.0301812261942239,0.928098151975939,0.835757486966876,1.03064129622962,0.162861805620996,0.266007615847627,217199,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_3083477933a8","White-winged Scoter","conditional_positive_numeric_count","did_early_pre","Early pre (-14 to -8 d)",0.124071533985081,0.0660670437087192,-0.00541749224904255,0.253560560219204,1.132096851502,0.99459715589808,1.28860541534875,0.0603860811303673,0.588291386496593,4706,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_3083477933a8","White-winged Scoter","conditional_positive_numeric_count","did_immediate_pre","Immediate pre (-7 to -1 d)",0.0490782715695328,0.0671027179046595,-0.0824406387883508,0.180597181927416,1.05030255635238,0.920866099961845,1.19793253321633,0.464540837633308,0.878981898784635,4706,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_3083477933a8","White-winged Scoter","conditional_positive_numeric_count","did_pre_14_day","Pre-onset (-14 to -1 d)",0.0865749027773068,0.055326066420541,-0.0218621948132244,0.195012000367838,1.09043304112221,0.978375050918462,1.21532557075611,0.117626954260782,0.503535235790608,4706,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_3083477933a8","White-winged Scoter","conditional_positive_numeric_count","did_spawn_start","Spawn start (0 to 3 d)",0.123976504844162,0.0665205525761237,-0.00640138243674321,0.254354392125068,1.13198927442232,0.993619062762698,1.28962875756864,0.0623593020270142,0.169755877740205,4706,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_3083477933a8","White-winged Scoter","conditional_positive_numeric_count","did_early_egg","Early egg (4 to 14 d)",0.277022602793406,0.0617293443328318,0.156035311111785,0.398009894475028,1.31919618821689,1.16886747637128,1.48885876131023,7.19971753329041e-06,3.13831639403726e-05,4706,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_3083477933a8","White-winged Scoter","conditional_positive_numeric_count","did_late_egg","Late egg (15 to 28 d)",0.0600079648184432,0.0606531833619543,-0.0588700901186913,0.178886019755578,1.06184500391435,0.942829244036766,1.19588442919988,0.3224859787847,0.544890102084493,4706,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_3083477933a8","White-winged Scoter","conditional_positive_numeric_count","did_active_0_14_day","Active composite (0 to 14 d)",0.236210310006941,0.054903230967257,0.128601954676234,0.343818665337649,1.26644062729844,1.13723736204781,1.41032287189719,1.69032290913029e-05,6.37121711902955e-05,4706,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_35518e24dfdd","Common Merganser","checklist_reporting","did_early_pre","Early pre (-14 to -8 d)",-0.0703591448744919,0.0396553914305878,-0.148082283871282,0.00736399412229841,0.93205901556975,0.862360153690717,1.00739117500601,0.0760194446013742,0.620825464244556,217093,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_35518e24dfdd","Common Merganser","checklist_reporting","did_immediate_pre","Immediate pre (-7 to -1 d)",0.0651991584789819,0.0383724200803081,-0.0100094028780634,0.140407719836027,1.06737157931768,0.990040524475072,1.15074288392303,0.0892974983355472,0.364075183359604,217093,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_35518e24dfdd","Common Merganser","checklist_reporting","did_pre_14_day","Pre-onset (-14 to -1 d)",-0.00257999319775498,0.0315626045675351,-0.0644415614084031,0.0592815750128931,0.997423332124311,0.937590904153045,1.06107397059771,0.934851809000668,0.997618422710479,217093,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_35518e24dfdd","Common Merganser","checklist_reporting","did_spawn_start","Spawn start (0 to 3 d)",0.221688908800893,0.0425328170497852,0.138326119222283,0.305051698379503,1.24818301870786,1.14834998822022,1.35669514013345,1.86629346402113e-07,3.04827932456785e-06,217093,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_35518e24dfdd","Common Merganser","checklist_reporting","did_early_egg","Early egg (4 to 14 d)",0.130708621467296,0.032854686934846,0.0663146183516587,0.195102624582932,1.1396356675603,1.06856285376955,1.21543571367278,6.93847097854991e-05,0.000849962694872364,217093,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_35518e24dfdd","Common Merganser","checklist_reporting","did_late_egg","Late egg (15 to 28 d)",0.0844776071810355,0.0323086212629836,0.0211538731154427,0.147801341246628,1.08814847724732,1.0213792023465,1.15928257185521,0.00893037932042583,0.0614459575761671,217093,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_35518e24dfdd","Common Merganser","checklist_reporting","did_active_0_14_day","Active composite (0 to 14 d)",0.154970031422921,0.0299403538851093,0.0962880161237234,0.21365204672212,1.16762296858186,1.10107614601292,1.23819174695291,2.26743767158592e-07,3.703481530257e-06,217093,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_35518e24dfdd","Common Merganser","conditional_positive_numeric_count","did_early_pre","Early pre (-14 to -8 d)",0.00517216743005256,0.0264965789575479,-0.0467601730402632,0.0571045079003683,1.00518556617824,0.95431624091056,1.05876645407293,0.84523533857612,0.977395393873099,27776,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_35518e24dfdd","Common Merganser","conditional_positive_numeric_count","did_immediate_pre","Immediate pre (-7 to -1 d)",-0.0038826133500107,0.0260411068191558,-0.0549222448331165,0.0471570181330951,0.9961249142478,0.946558744925351,1.04828659616202,0.881478230982449,1,27776,"completed"
